trials,ID,session,outcome,response,confidence
67,49,1,83,63.0,1.40128460000005
68,49,1,83,68.0,1.41758489999984
69,49,1,89,77.0,1.40095530000008
70,49,1,100,76.0,1.35100460000012
71,49,1,100,77.0,1.38430710000011
72,49,1,72,88.0,1.41753040000003
73,49,1,71,56.0,0.900899300000219
74,49,1,100,67.0,1.4010032000001
75,49,1,100,92.0,1.40098460000036
76,49,1,74,89.0,1.4009231
77,49,1,100,73.0,1.41757789999974
78,49,1,93,75.0,1.41753009999957
79,49,1,77,84.0,1.4176422999999
80,49,1,66,63.0,0.034341200000199
81,49,1,100,70.0,1.36769239999967
82,49,1,100,96.0,1.40085940000017
83,49,1,87,94.0,1.41763859999992
84,49,1,91,69.0,1.40115489999971
85,49,1,89,87.0,1.40102079999997
86,49,1,77,89.0,1.40095870000005
87,49,1,68,75.0,1.41756720000012
88,49,1,100,60.0,1.38434370000004
89,49,1,89,84.0,1.35097660000019
90,49,1,84,87.0,1.41756269999996
91,49,1,88,80.0,1.40103110000018
92,49,1,100,86.0,1.40098579999994
93,49,1,100,83.0,1.41760260000001
94,49,1,95,83.0,1.41762919999974
95,49,1,69,85.0,1.41765570000007
96,49,1,79,71.0,1.38428109999995
97,49,1,68,76.0,1.41763739999988
98,49,1,78,70.0,1.36761229999956
99,49,1,100,76.0,1.41769609999938
100,49,1,92,94.0,1.36762590000035
101,49,1,79,81.0,1.4009544999999
102,49,1,96,76.0,1.41760069999964
103,49,1,74,81.0,1.41795820000061
104,49,1,73,80.0,1.40098499999931
105,49,1,79,82.0,1.35102720000032
106,49,1,58,79.0,1.40094950000002
107,49,1,64,56.0,1.40096170000015
108,49,1,67,53.0,1.40090669999972
109,49,1,66,58.0,1.41764879999937
110,49,1,57,57.0,1.40095639999981
111,49,1,55,57.0,1.4009275999997
112,49,1,56,60.0,1.40094059999956
113,49,1,54,55.0,1.40092339999956
114,49,1,64,50.0,1.4176609999995
115,49,1,58,54.0,1.41768849999971
116,49,1,55,52.0,1.41759379999985
117,49,1,61,56.0,1.41772780000065
118,49,1,59,62.0,1.40097839999999
119,49,1,59,55.0,1.41759900000034
120,49,1,61,58.0,1.41761270000006
121,49,1,60,58.0,1.41762789999939
122,49,1,67,59.0,1.36799150000024
123,49,1,60,60.0,1.38433160000022
124,49,1,56,57.0,1.40099339999961
125,49,1,47,57.0,1.38422619999983
126,49,1,44,52.0,1.38430419999986
127,49,1,44,46.0,1.41764340000009
128,49,1,48,40.0,1.40089890000036
129,49,1,41,45.0,1.36765219999961
130,49,1,42,36.0,1.41759829999955
131,49,1,45,38.0,1.41763790000005
132,49,1,76,47.0,1.40102410000054
133,49,1,77,54.0,1.1010226999997
134,49,1,81,74.0,1.33430630000021
135,49,1,85,89.0,1.4176064000003
136,49,1,77,82.0,1.36757519999992
137,49,1,78,82.0,1.40083520000007
138,49,1,79,82.0,1.41756330000044
139,49,1,74,81.0,1.4176109
140,49,1,78,77.0,1.40091950000078
141,49,1,81,80.0,1.4176480999995
142,49,1,64,82.0,1.40101760000016
143,49,1,68,81.0,1.40096679999988
144,49,1,59,79.0,1.36762659999931
145,49,1,63,60.0,0.100932000000284
146,49,1,70,56.0,1.11747519999972
147,49,1,61,61.0,1.38417670000035
148,49,1,71,62.0,1.41765260000011
149,49,1,61,68.0,1.4009145
150,49,1,57,60.0,1.41757460000008
151,49,1,64,53.0,1.4176422999999
152,49,1,59,55.0,1.3843066999998
153,49,1,51,54.0,1.40100600000005
154,49,1,66,55.0,1.40090289999989
155,49,1,67,70.0,1.40106270000069
156,49,1,52,68.0,1.40089009999974
157,49,1,62,57.0,1.40092790000017
158,49,1,67,66.0,1.40092180000011
159,49,1,67,66.0,1.35094159999971
160,49,1,57,69.0,1.40091840000059
161,49,1,66,63.0,1.41761450000013
162,49,1,67,64.0,1.35094989999925
163,49,1,79,72.0,0.0846034999995027
164,49,1,85,67.0,1.40078530000028
165,49,1,100,83.0,1.38438069999938
166,49,1,99,87.0,1.40097750000041
167,49,1,80,87.0,1.41800930000045
168,49,1,100,84.0,1.40096799999992
169,49,1,78,86.0,1.35095559999991
170,49,1,61,76.0,1.41763150000043
171,49,1,100,58.0,0.0343170000005557
172,49,1,62,87.0,0.250945399999182
173,49,1,33,77.0,0.167535800000223
174,49,1,55,30.0,1.41772060000039
175,49,1,48,47.0,1.40093459999935
176,49,1,71,48.0,1.36766220000027
177,49,1,39,54.0,1.40096790000007
178,49,1,59,47.0,1.36761269999988
179,49,1,30,51.0,1.40096319999975
180,49,1,47,37.0,1.40090710000004
181,49,1,39,36.0,1.36758999999984
182,49,1,56,40.0,1.36778340000001
183,49,1,40,45.0,1.40099539999937
184,49,1,56,45.0,1.4009718999996
185,49,1,25,46.0,1.40095829999973
186,49,1,26,39.0,1.38466100000005
187,49,1,24,30.0,1.06761019999976
188,49,1,41,24.0,1.40094320000026
189,49,1,43,30.0,1.38424059999943
190,49,1,30,37.0,1.40093429999979
191,49,1,10,29.0,1.4176150000003
192,49,1,55,22.0,1.41759610000008
193,49,1,42,30.0,0.134223199999724
194,49,1,24,33.0,0.100899999999456
195,49,1,30,25.0,0.13419040000008
196,49,1,57,32.0,0.100920099999712
197,49,1,47,47.0,0.134200899999996
198,49,1,67,49.0,1.11754209999981
199,49,1,34,50.0,1.4010287000001
200,49,1,71,41.0,1.05099789999986
201,49,1,64,61.0,0.134611399999812
202,49,1,64,64.0,1.2843098000003
203,49,1,55,64.0,1.41762420000032
204,49,1,51,54.0,1.35096489999978
205,49,1,63,51.0,1.38427179999962
206,49,1,90,54.0,1.41764409999996
207,49,1,51,75.0,0.0343700000003082
208,49,1,71,55.0,1.40087849999964
209,49,1,65,61.0,1.28427480000028
210,49,1,88,67.0,1.35099079999964
211,49,1,53,75.0,1.36763960000008
212,49,1,81,63.0,1.40098469999975
213,49,1,81,71.0,1.36771039999985
214,49,1,57,78.0,1.40092079999977
215,49,1,100,68.0,1.38424899999973
216,49,1,85,76.0,1.41756509999959
217,49,1,55,81.0,1.40094009999939
218,49,1,46,61.0,1.41764580000017
219,49,1,90,53.0,1.38425079999979
220,49,1,89,65.0,0.134279899999456
221,49,1,71,62.0,0.0676497999993444
222,49,1,93,62.0,0.16759219999949
223,49,1,64,73.0,1.33424969999942
224,49,1,83,66.0,1.35092420000001
225,49,1,97,73.0,1.35088639999958
226,49,1,77,85.0,1.41770140000062
227,49,1,100,73.0,1.40088319999995
228,49,1,68,92.0,1.40094559999943
229,49,1,63,73.0,1.41754789999959
230,49,1,68,61.0,1.41751899999963
231,49,1,67,64.0,1.3845840999993
232,49,1,54,64.0,1.38430770000014
233,49,1,73,63.0,1.40096350000022
234,49,1,73,67.0,1.33410780000031
235,49,1,82,71.0,1.41762190000009
236,49,1,84,73.0,1.40087780000067
237,49,1,67,74.0,1.41775680000046
238,49,1,70,68.0,1.40087709999989
239,49,1,53,68.0,1.4009116999996
240,49,1,80,64.0,1.33429899999919
1,49,2,42,47.0,0.118150100000094
2,49,2,51,43.0,0.117340199999944
3,49,2,54,44.0,0.0837864000000081
4,49,2,43,51.0,0.117510200000197
5,49,2,62,48.0,1.26545530000021
6,49,2,49,57.0,1.36768919999986
7,49,2,55,51.0,1.26762299999973
8,49,2,46,46.0,1.35091749999992
9,49,2,47,56.0,0.934349699999984
10,49,2,58,44.0,1.35087580000027
11,49,2,49,52.0,0.884402000000136
12,49,2,20,51.0,1.2675035000002
13,49,2,12,17.0,1.3507295999998
14,49,2,22,13.0,1.40093980000029
15,49,2,13,23.0,1.36757370000032
16,49,2,30,21.0,1.31759899999997
17,49,2,27,25.0,1.30086609999989
18,49,2,19,24.0,1.36754969999993
19,49,2,30,14.0,1.35107659999994
20,49,2,16,25.0,1.33441760000005
21,49,2,12,17.0,1.36756109999988
22,49,2,14,28.0,1.35088940000014
23,49,2,16,14.0,1.3009391999999
24,49,2,20,12.0,1.35081219999984
25,49,2,20,13.0,1.33410040000035
26,49,2,23,23.0,0.917622800000117
27,49,2,8,19.0,1.33430309999994
28,49,2,39,11.0,1.38389039999993
29,49,2,40,34.0,0.450859200000195
30,49,2,14,42.0,1.33409250000022
31,49,2,47,18.0,0.567865399999846
32,49,2,42,27.0,0.48412159999998
33,49,2,51,28.0,0.583996699999716
34,49,2,38,36.0,1.05120250000027
35,49,2,39,37.0,1.33418209999991
36,49,2,40,35.0,1.40092040000036
37,49,2,39,38.0,1.35093039999992
38,49,2,34,41.0,1.40101469999991
39,49,2,76,32.0,1.40077139999994
40,49,2,51,58.0,0.150689900000089
41,49,2,67,49.0,1.3341432000002
42,49,2,27,61.0,1.40100819999998
43,49,2,56,55.0,1.36755520000042
44,49,2,49,58.0,1.38420580000002
45,49,2,59,53.0,1.13412419999986
46,49,2,63,57.0,1.36756869999999
47,49,2,96,59.0,1.40080239999998
48,49,2,100,79.0,1.35084899999993
49,49,2,100,85.0,1.40075639999986
50,49,2,90,88.0,1.40097139999989
51,49,2,80,83.0,1.35086339999998
52,49,2,100,84.0,1.40081510000027
53,49,2,88,84.0,1.31757049999987
54,49,2,52,84.0,1.36765670000023
55,49,2,57,61.0,1.40070809999997
56,49,2,45,61.0,1.36747059999971
57,49,2,48,47.0,1.40096809999977
58,49,2,58,44.0,1.40083139999979
59,49,2,67,49.0,1.36769059999961
60,49,2,44,53.0,1.40080309999985
61,49,2,63,48.0,1.38428939999994
62,49,2,66,52.0,1.3674146000003
63,49,2,41,64.0,1.40098190000026
64,49,2,47,44.0,1.38422070000024
65,49,2,65,40.0,1.3842611
66,49,2,64,57.0,1.40087259999973
67,49,2,44,59.0,1.40074000000004
68,49,2,50,56.0,1.3676003999999
69,49,2,51,47.0,1.36752750000005
70,49,2,63,50.0,1.40092600000025
71,49,2,86,49.0,1.36761200000001
72,49,2,39,71.0,1.38410859999976
73,49,2,53,53.0,1.33413109999992
74,49,2,94,54.0,1.35092859999986
75,49,2,60,72.0,1.03423449999991
76,49,2,49,62.0,1.40081999999984
77,49,2,36,53.0,1.38446169999997
78,49,2,1,36.0,1.40093849999994
79,49,2,19,13.0,1.35065089999989
80,49,2,17,13.0,1.4009145
81,49,2,15,18.0,1.4007915000002
82,49,2,37,13.0,1.36749949999967
83,49,2,67,26.0,1.36747209999976
84,49,2,64,36.0,0.250805900000159
85,49,2,35,54.0,1.4009344000001
86,49,2,79,51.0,1.40079780000042
87,49,2,34,61.0,0.267539200000101
88,49,2,29,48.0,0.867635700000392
89,49,2,33,32.0,0.183998199999678
90,49,2,24,32.0,1.38415870000017
91,49,2,28,25.0,1.33436760000041
92,49,2,17,29.0,1.40099139999984
93,49,2,26,18.0,1.40082759999996
94,49,2,21,20.0,1.36759560000019
95,49,2,41,20.0,1.3505855999997
96,49,2,82,34.0,1.33413139999993
97,49,2,68,71.0,1.35083239999994
98,49,2,51,72.0,1.40063550000013
99,49,2,60,53.0,1.40093429999979
100,49,2,83,56.0,1.36745090000022
101,49,2,52,73.0,1.3839251000004
102,49,2,29,54.0,1.36764050000011
103,49,2,40,31.0,0.584072999999989
104,49,2,60,37.0,1.3341519999999
105,49,2,39,51.0,1.40103099999988
106,49,2,38,42.0,1.38417089999984
107,49,2,31,34.0,1.38422919999994
108,49,2,57,30.0,1.4007059999999
109,49,2,78,49.0,1.40094270000009
110,49,2,24,59.0,1.38417419999996
111,49,2,47,36.0,1.38437109999995
112,49,2,62,43.0,1.40107469999975
113,49,2,95,50.0,1.40085649999992
114,49,2,31,63.0,1.4008646000002
115,49,2,37,26.0,0.134347499999876
116,49,2,21,41.0,0.0841229000002386
117,49,2,65,40.0,0.134231900000032
118,49,2,67,49.0,0.184409500000129
119,49,2,17,51.0,1.40067420000014
120,49,2,64,39.0,0.117396000000099
121,49,2,43,50.0,0.100850799999989
122,49,2,28,41.0,1.33424220000006
123,49,2,52,35.0,0.184232199999769
124,49,2,63,50.0,0.251029800000197
125,49,2,56,60.0,0.150637200000347
126,49,2,59,55.0,0.101243300000078
127,49,2,41,58.0,1.40093569999999
128,49,2,48,35.0,0.0841968999998244
129,49,2,34,40.0,0.117570400000204
130,49,2,84,36.0,0.100910900000144
131,49,2,71,83.0,1.36746059999996
132,49,2,78,72.0,1.3509366000003
133,49,2,55,74.0,1.40081860000009
134,49,2,58,66.0,1.36761300000035
135,49,2,48,59.0,1.40099620000001
136,49,2,51,58.0,1.38394619999963
137,49,2,66,49.0,1.40106630000037
138,49,2,63,58.0,1.36758650000002
139,49,2,62,61.0,1.38419299999987
140,49,2,62,62.0,1.40077540000038
141,49,2,57,63.0,1.36760400000003
142,49,2,58,55.0,1.33414729999959
143,49,2,59,59.0,1.4010103999999
144,49,2,61,65.0,0.167525800000021
145,49,2,75,61.0,1.40088300000025
146,49,2,66,63.0,1.38411190000033
147,49,2,90,65.0,1.40086099999962
148,49,2,78,71.0,0.984266699999807
149,49,2,93,76.0,1.00066640000023
150,49,2,70,77.0,1.36759110000003
151,49,2,100,75.0,1.3508796000001
152,49,2,75,74.0,1.21761600000036
153,49,2,59,74.0,1.3508354999999
154,49,2,85,68.0,1.40078670000003
155,49,2,69,81.0,1.40079379999997
156,49,2,42,75.0,1.3344032
157,49,2,50,37.0,0.134075800000119
158,49,2,74,38.0,1.33400120000033
159,49,2,75,48.0,0.134038000000146
160,49,2,54,68.0,1.40095289999999
161,49,2,62,62.0,0.60083080000004
162,49,2,51,63.0,0.984245900000133
163,49,2,34,57.0,0.834098899999844
164,49,2,62,21.0,0.900877700000365
165,49,2,75,56.0,0.717713799999729
166,49,2,49,66.0,0.700919300000351
167,49,2,51,51.0,0.117404699999952
168,49,2,67,54.0,1.2841797000001
169,49,2,76,64.0,1.31728209999983
170,49,2,55,74.0,1.35082069999999
171,49,2,65,53.0,0.800918999999794
172,49,2,56,60.0,1.40076339999996
173,49,2,63,55.0,1.33414519999997
174,49,2,23,58.0,1.23446460000014
175,49,2,84,36.0,0.101085699999658
176,49,2,91,50.0,0.100805600000058
177,49,2,40,83.0,0.80111960000022
178,49,2,94,84.0,1.30079599999999
179,49,2,60,92.0,1.40079120000019
180,49,2,55,60.0,0.650752000000011
181,49,2,56,55.0,1.38441259999991
182,49,2,87,54.0,1.33407249999982
183,49,2,72,75.0,1.31756020000012
184,49,2,52,72.0,1.40080560000024
185,49,2,58,48.0,1.31782229999999
186,49,2,90,56.0,1.30085310000004
187,49,2,57,80.0,1.35096939999994
188,49,2,43,62.0,0.967487500000061
189,49,2,100,40.0,1.40078549999998
190,49,2,64,100.0,1.40078579999999
191,49,2,23,55.0,1.35112229999959
192,49,2,59,29.0,0.150756099999853
193,49,2,66,49.0,0.0843881000000692
194,49,2,66,62.0,1.36762409999983
195,49,2,68,60.0,1.40072620000001
196,49,2,73,65.0,1.3676790999998
197,49,2,72,70.0,1.40099769999961
198,49,2,54,70.0,1.38428029999977
199,49,2,74,57.0,1.40089559999979
200,49,2,62,69.0,1.33418249999977
201,49,2,63,65.0,1.3178998000003
202,49,2,43,62.0,1.33427959999972
203,49,2,49,40.0,1.31718469999987
204,49,2,92,38.0,1.40098799999987
205,49,2,49,65.0,1.40078369999992
206,49,2,67,53.0,1.38404179999998
207,49,2,38,58.0,1.38443929999994
208,49,2,34,38.0,0.250737500000014
209,49,2,30,36.0,0.234177599999839
210,49,2,30,30.0,1.38400409999986
211,49,2,41,31.0,1.31728919999978
212,49,2,40,40.0,1.38428729999987
213,49,2,34,38.0,1.31755969999995
214,49,2,32,28.0,1.26740960000006
215,49,2,49,27.0,1.38443420000021
216,49,2,50,39.0,0.734311800000341
217,49,2,41,43.0,1.28422839999985
218,49,2,33,44.0,1.36754620000011
219,49,2,36,37.0,1.35081790000004
220,49,2,48,34.0,1.40084739999975
221,49,2,40,47.0,1.35078239999984
222,49,2,40,42.0,0.417279900000267
223,49,2,41,39.0,0.900972999999794
224,49,2,43,35.0,1.4010002
225,49,2,38,40.0,1.03410320000012
226,49,2,39,33.0,1.38431839999976
227,49,2,39,33.0,1.38421880000033
228,49,2,25,41.0,1.30087270000013
229,49,2,39,38.0,1.3172927999999
230,49,2,28,34.0,1.36755889999995
231,49,2,42,36.0,1.16752630000019
232,49,2,28,36.0,1.16741790000015
233,49,2,31,28.0,1.25072240000009
234,49,2,31,30.0,1.28418450000026
235,49,2,42,34.0,1.0007214999996
236,49,2,34,35.0,1.30092009999998
237,49,2,37,34.0,1.40084329999991
238,49,2,39,34.0,1.35073760000023
239,49,2,38,38.0,1.40091220000022
240,49,2,31,42.0,1.40108969999983
1,50,1,62,NaN,NaN
2,50,1,55,60.0,0.0672411000014108
3,50,1,52,73.0,1.40099249999912
4,50,1,50,58.0,0.0680408000007446
5,50,1,65,65.0,0.0676588999995147
6,50,1,55,51.0,1.38429500000348
7,50,1,43,56.0,0.0676144999997632
8,50,1,59,48.0,0.0677321000002848
9,50,1,32,58.0,0.0674944999991567
10,50,1,46,42.0,0.0677408000010473
11,50,1,34,37.0,1.35104779999892
12,50,1,72,29.0,0.0676860000021406
13,50,1,41,71.0,0.100955400001112
14,50,1,35,53.0,0.100956599999336
15,50,1,34,38.0,0.100958900002297
16,50,1,25,40.0,0.0677892999992764
17,50,1,59,32.0,0.0676421999996819
18,50,1,47,41.0,0.0677098999985901
19,50,1,49,47.0,0.100988499998493
20,50,1,47,37.0,0.10101179999765
21,50,1,44,43.0,1.40099999999802
22,50,1,14,42.0,0.0677909000005457
23,50,1,19,16.0,0.0676456000001053
24,50,1,5,19.0,0.0509087999998883
25,50,1,17,8.0,0.0676824000001943
26,50,1,56,12.0,1.40104509999946
27,50,1,63,43.0,0.0677214999996067
28,50,1,66,57.0,1.40100909999819
29,50,1,94,61.0,0.100981800002046
30,50,1,54,79.0,0.0843060999977752
31,50,1,90,58.0,0.0676151000006939
32,50,1,61,74.0,0.100936799997726
33,50,1,55,63.0,0.100916400002461
34,50,1,44,63.0,0.0843076000019209
35,50,1,42,60.0,0.100961100000859
36,50,1,67,49.0,0.0676439999988361
37,50,1,80,46.0,0.0843505000011646
38,50,1,49,71.0,1.4177380000001
39,50,1,77,54.0,0.10091040000043
40,50,1,70,64.0,1.40096550000089
41,50,1,54,68.0,0.0676268999995955
42,50,1,48,59.0,0.067539299998316
43,50,1,53,48.0,0.100957700000436
44,50,1,53,59.0,0.0676424000012048
45,50,1,57,46.0,0.0677445999972406
46,50,1,48,54.0,0.0676185999982408
47,50,1,38,49.0,0.0676482999988366
48,50,1,52,46.0,0.100972000000183
49,50,1,47,51.0,1.38432379999722
50,50,1,39,42.0,0.101008699999511
51,50,1,47,40.0,1.41767139999865
52,50,1,35,52.0,1.41766070000085
53,50,1,44,37.0,0.101065099999687
54,50,1,35,49.0,0.0676816000013787
55,50,1,45,29.0,0.0676426000027277
56,50,1,41,46.0,1.41764760000297
57,50,1,27,34.0,0.0342989000018861
58,50,1,7,26.0,0.0675725000000966
59,50,1,32,16.0,0.0675478000011935
60,50,1,16,30.0,1.38433280000027
61,50,1,3,17.0,0.0842864000005648
62,50,1,27,20.0,0.101001999999426
63,50,1,33,9.0,0.0676282999993418
64,50,1,55,34.0,1.38438119999773
65,50,1,54,42.0,1.40136949999942
66,50,1,60,37.0,0.100943400000688
67,50,1,83,43.0,0.0676544000016293
68,50,1,83,89.0,0.0676481999980751
69,50,1,89,77.0,1.40091670000038
70,50,1,100,77.0,1.40098080000098
71,50,1,100,79.0,0.0675814999995055
72,50,1,72,85.0,0.10094190000018
73,50,1,71,69.0,0.100937600000179
74,50,1,100,84.0,0.100949299998319
75,50,1,100,93.0,0.13428550000026
76,50,1,74,87.0,0.101011499999004
77,50,1,100,63.0,0.10094339999705
78,50,1,93,99.0,0.117638399999123
79,50,1,77,81.0,0.067598800000269
80,50,1,66,75.0,0.0676212999969721
81,50,1,100,66.0,0.0842841999983648
82,50,1,100,82.0,0.100967000002129
83,50,1,87,97.0,0.0676143000018783
84,50,1,91,80.0,1.41766629999984
85,50,1,89,83.0,1.33431909999854
86,50,1,77,65.0,0.0676053999995929
87,50,1,68,73.0,0.0677044000003661
88,50,1,100,63.0,0.0675871999992523
89,50,1,89,83.0,0.0676677999981621
90,50,1,84,100.0,0.0675556999995024
91,50,1,88,83.0,0.0676185000011174
92,50,1,100,87.0,0.0676533000005293
93,50,1,100,97.0,1.40101049999794
94,50,1,95,86.0,0.100928600000771
95,50,1,69,89.0,0.0842942000017501
96,50,1,79,89.0,0.100877500000934
97,50,1,68,74.0,0.0842865000013262
98,50,1,78,59.0,1.35096139999951
99,50,1,100,65.0,1.40098249999937
100,50,1,92,84.0,1.41770209999959
101,50,1,79,76.0,1.40098859999853
102,50,1,96,85.0,0.0843624000008276
103,50,1,74,90.0,1.41765829999713
104,50,1,73,65.0,0.134202999997797
105,50,1,79,74.0,0.100962600001367
106,50,1,58,79.0,0.100971099996968
107,50,1,64,58.0,0.067658299998584
108,50,1,67,58.0,0.100864799998817
109,50,1,66,62.0,0.134362900000269
110,50,1,57,64.0,0.100824199998897
111,50,1,55,62.0,0.134271099999751
112,50,1,56,50.0,0.100992300001963
113,50,1,54,51.0,1.4177787999979
114,50,1,64,64.0,1.41764369999873
115,50,1,58,60.0,0.100927700001193
116,50,1,55,46.0,0.134298799999669
117,50,1,61,58.0,1.41759820000152
118,50,1,59,56.0,0.0676270000003569
119,50,1,59,60.0,0.100949199997558
120,50,1,61,57.0,0.101011800001288
121,50,1,60,74.0,0.06760740000027
122,50,1,67,40.0,0.101051300000108
123,50,1,60,75.0,1.40094769999996
124,50,1,56,59.0,1.40095590000055
125,50,1,47,60.0,1.40096879999692
126,50,1,44,43.0,0.117655999998533
127,50,1,44,33.0,0.100998099998833
128,50,1,48,43.0,1.36766550000175
129,50,1,41,49.0,1.40087530000164
130,50,1,42,42.0,1.40111569999863
131,50,1,45,40.0,1.38441650000095
132,50,1,76,44.0,1.41803309999887
133,50,1,77,62.0,1.40097590000005
134,50,1,81,75.0,1.40096830000039
135,50,1,85,82.0,1.41763830000127
136,50,1,77,82.0,0.100999999998749
137,50,1,78,80.0,0.100972100000945
138,50,1,79,78.0,0.067669100000785
139,50,1,74,80.0,0.134161099998892
140,50,1,78,73.0,0.100946099999419
141,50,1,81,87.0,0.100927799998317
142,50,1,64,76.0,0.117595699997764
143,50,1,68,66.0,0.101016699998581
144,50,1,59,76.0,0.0676219000015408
145,50,1,63,62.0,0.100963699998829
146,50,1,70,59.0,0.0676826000017172
147,50,1,61,75.0,1.35095849999925
148,50,1,71,65.0,1.40102470000056
149,50,1,61,69.0,0.0674852000011015
150,50,1,57,63.0,1.36760179999692
151,50,1,64,66.0,0.0675999999984924
152,50,1,59,62.0,0.0676476000007824
153,50,1,51,54.0,1.38431320000018
154,50,1,66,52.0,0.0842749000003096
155,50,1,67,65.0,1.40094810000301
156,50,1,52,60.0,0.100929999996879
157,50,1,62,45.0,0.0676898999990954
158,50,1,67,61.0,1.40094769999996
159,50,1,67,64.0,1.41762630000085
160,50,1,57,65.0,1.38429390000238
161,50,1,66,53.0,1.40097699999751
162,50,1,67,62.0,1.41762219999873
163,50,1,79,73.0,1.40087990000029
164,50,1,85,73.0,1.4009987999998
165,50,1,100,80.0,1.40100040000107
166,50,1,99,83.0,1.40085249999902
167,50,1,80,91.0,1.41757979999966
168,50,1,100,84.0,1.40103050000107
169,50,1,78,90.0,1.40092060000097
170,50,1,61,75.0,1.40091060000123
171,50,1,100,56.0,0.0677028999998583
172,50,1,62,78.0,1.40090460000283
173,50,1,33,74.0,0.100983399999677
174,50,1,55,51.0,0.100893300001189
175,50,1,48,47.0,1.40101630000208
176,50,1,71,36.0,1.4175737000005
177,50,1,39,65.0,1.40100140000141
178,50,1,59,29.0,0.101331399997434
179,50,1,30,51.0,1.41765940000187
180,50,1,47,45.0,0.0677303000011307
181,50,1,39,44.0,1.40096899999844
182,50,1,56,34.0,1.40095970000039
183,50,1,40,44.0,1.41746529999727
184,50,1,56,33.0,1.4176546000017
185,50,1,25,50.0,1.40105609999955
186,50,1,26,33.0,0.101066199997149
187,50,1,24,27.0,0.100914500002546
188,50,1,41,25.0,0.134279800000513
189,50,1,43,40.0,1.41763089999949
190,50,1,30,43.0,0.100925599999755
191,50,1,10,35.0,0.101027299999259
192,50,1,55,19.0,0.0841971000008925
193,50,1,42,37.0,1.40097349999996
194,50,1,24,45.0,0.0676167999990867
195,50,1,30,15.0,0.067612700000609
196,50,1,57,28.0,0.101010000002134
197,50,1,47,49.0,1.41762720000042
198,50,1,67,37.0,1.41758470000059
199,50,1,34,63.0,1.4009933999987
200,50,1,71,36.0,0.100957800001197
201,50,1,64,66.0,0.134658200000558
202,50,1,64,76.0,1.4009421999981
203,50,1,55,60.0,0.100994399999763
204,50,1,51,52.0,0.117680100000143
205,50,1,63,61.0,1.4176292000011
206,50,1,90,76.0,1.40096410000115
207,50,1,51,72.0,1.41801950000081
208,50,1,71,59.0,1.40096099999937
209,50,1,65,64.0,0.0842703999987862
210,50,1,88,60.0,1.41760389999763
211,50,1,53,82.0,0.100946400001703
212,50,1,81,61.0,1.40102629999819
213,50,1,81,68.0,0.100979999999254
214,50,1,57,75.0,1.40098579999903
215,50,1,100,48.0,0.0676977000002807
216,50,1,85,81.0,0.0676524000009522
217,50,1,55,72.0,1.41762749999907
218,50,1,46,66.0,0.117594400002417
219,50,1,90,65.0,0.100908299998991
220,50,1,89,73.0,0.0676158000023861
221,50,1,71,80.0,1.36770389999947
222,50,1,93,88.0,1.40098579999903
223,50,1,64,74.0,1.41757739999957
224,50,1,83,92.0,1.40100789999997
225,50,1,97,63.0,0.0675596000000951
226,50,1,77,83.0,1.40094750000208
227,50,1,100,81.0,0.0342344999990019
228,50,1,68,88.0,0.100928600000771
229,50,1,63,81.0,0.101040000001376
230,50,1,68,92.0,0.0676122000004398
231,50,1,67,78.0,0.0676425999990897
232,50,1,54,82.0,1.41756149999856
233,50,1,73,68.0,0.100926499999332
234,50,1,73,66.0,1.41764179999882
235,50,1,82,78.0,1.40104699999938
236,50,1,84,69.0,0.10093500000221
237,50,1,67,79.0,1.38426030000119
238,50,1,70,63.0,0.100798100000247
239,50,1,53,72.0,1.40103160000217
240,50,1,80,58.0,0.100896299998567
1,50,2,42,54.0,1.40341679999983
2,50,2,51,42.0,0.0675027000002046
3,50,2,54,45.0,1.40078679999988
4,50,2,43,51.0,0.0675224999999955
5,50,2,62,43.0,0.0657978999997795
6,50,2,49,57.0,1.40098900000021
7,50,2,55,51.0,1.40100440000015
8,50,2,46,51.0,0.0676751999999397
9,50,2,47,48.0,1.40112529999988
10,50,2,58,46.0,1.400936
11,50,2,49,51.0,0.100927799999681
12,50,2,20,44.0,0.100924300000315
13,50,2,12,26.0,1.40098129999978
14,50,2,22,13.0,1.40110069999992
15,50,2,13,14.0,0.100977900000089
16,50,2,30,17.0,0.0676711999999497
17,50,2,27,24.0,1.4009646999998
18,50,2,19,15.0,0.0676023999999416
19,50,2,30,20.0,1.40100070000017
20,50,2,16,20.0,1.40107239999998
21,50,2,12,15.0,1.40108599999985
22,50,2,14,12.0,0.0340537000001859
23,50,2,16,11.0,1.40096780000022
24,50,2,20,14.0,0.0676222000001871
25,50,2,20,18.0,1.40099150000015
26,50,2,23,17.0,0.0677063000002818
27,50,2,8,19.0,1.40096829999993
28,50,2,39,14.0,0.0676367000000937
29,50,2,40,43.0,1.4009716999999
30,50,2,14,42.0,1.40102619999971
31,50,2,47,24.0,1.40097789999982
32,50,2,42,43.0,1.4009417999996
33,50,2,51,45.0,0.101000999999997
34,50,2,38,49.0,1.4010115000001
35,50,2,39,46.0,1.40099079999982
36,50,2,40,44.0,0.0675889000003735
37,50,2,39,40.0,0.10091680000005
38,50,2,34,39.0,1.40094580000004
39,50,2,76,47.0,0.10096700000031
40,50,2,51,67.0,1.40092890000005
41,50,2,67,63.0,0.0343163000002278
